features,scaled,rand,sse,sil,fm,clusters
Temp3pm,1,0.505998161952415,12.134294655558046,0.0030270849753420035,0.21921694753488374,16
Temp3pm,0,0.505998161952415,532.816575483696,0.0030270849753420035,0.21921694753488374,16
RainToday,1,0.5740835290513632,5.5046713966322204e-27,0.22953462282421863,0.6020831921839301,16
RainToday,0,0.5740835290513632,0.0,0.22953462282421866,0.6020831921839301,16
phi,1,0.529066680281834,1.724755850338296,0.05453009905538689,0.2982857444807467,16
phi,0,0.529066680281834,2.216775669663564,0.05453009905538689,0.2982857444807467,16
rho,1,0.5211600122536506,0.9617413149944049,0.024806570142877418,0.27981849368707484,16
rho,0,0.5211600122536506,38.860256238519106,0.024806570142877418,0.27981849368707484,16
all,1,0.5406964158072093,12660.713977541216,0.04554108171213452,0.2989086545796487,16
all,0,0.502597773920147,6678210.025023248,0.008177422394299692,0.21091634020586483,16
MinTemp,1,0.5016675176146227,8.909491062544978,-0.0004492900264920095,0.19490350861364955,17
MinTemp,0,0.5016675176146227,323.8503419630992,-0.0004492900264920095,0.19490350861364955,17
MaxTemp,1,0.5040120494230573,11.203211590198851,0.011894913305427952,0.20993997771804587,17
MaxTemp,0,0.5040120494230573,510.32668148905515,0.011894913305427952,0.20993997771804587,17
Rainfall,1,0.5462626365771469,3.0632936603224517,0.18702423720138978,0.5482219608184304,17
Rainfall,0,0.5462626365771469,816.2729019960625,0.18702423720138978,0.5482219608184304,17
WindGustDir,1,0.5015899111610334,2.1992928295749144e-29,0.0020922167294393297,0.18268177071194883,17
WindGustDir,0,0.5015899111610334,3.0974090962392004e-25,0.0006315447455898528,0.18268177071194883,17
WindGustSpeed,1,0.5045971612376187,10.394467468300961,0.0064234032197435335,0.236534814051092,17
WindGustSpeed,0,0.5045971612376187,2142.7671089540345,0.0064234032197435335,0.236534814051092,17
WindDir9am,1,0.5006126825283366,5.472606974174106e-29,-0.0004577572151111946,0.1771852889196374,17
WindDir9am,0,0.5006126825283366,2.807555961681581e-27,0.004778625828939704,0.1771852889196374,17
WindDir3pm,1,0.5021709384254059,8.120578888068054e-29,0.0022088203884245354,0.18019238486880348,17
WindDir3pm,0,0.5021709384254059,3.6930962081800197e-25,0.002420278544445224,0.18019238486880348,17
WindSpeed9am,1,0.5022556928418258,5.881215005022712,0.0008185759923885816,0.2101170605318303,17
WindSpeed9am,0,0.5023128765444705,494.1103649983131,0.0020828827844753223,0.20924048410364443,17
WindSpeed3pm,1,0.5007617686102318,8.644409700315814,-5.397474258989367e-05,0.20317707955002368,17
WindSpeed3pm,0,0.5007617686102318,798.2446434863108,-5.397474258989367e-05,0.20317707955002368,17
Humidity9am,1,0.5057214336771163,7.821133560042299,0.004390205007256058,0.20412065208088773,17
Humidity9am,0,0.5058358010824058,2351.296230011291,0.00446229905462488,0.20411091443672957,17
Humidity3pm,1,0.511300929235168,6.878093002058206,0.005523699771923302,0.2125741527317434,17
Humidity3pm,0,0.511300929235168,3177.0231680652737,0.005523699771923302,0.2125741527317434,17
Pressure9am,1,0.5051495966506688,10.656455765343587,0.0027748342820282552,0.22868859159480434,17
Pressure9am,0,0.5051495966506688,480.47937715999996,0.0027748342820282552,0.22868859159480434,17
Pressure3pm,1,0.5048514244868784,10.612050420378342,0.0019502150190205123,0.22577706987957843,17
Pressure3pm,0,0.5048514244868784,465.9953335222276,0.0019502150190205123,0.22577706987957843,17
Temp9am,1,0.5023057285816399,9.737325168003734,-8.514781728684836e-05,0.1992584651312927,17
Temp9am,0,0.5023057285816399,338.0077439503963,-8.514781728684836e-05,0.1992584651312927,17
Temp3pm,1,0.506365771469417,11.192242784042707,0.005645650949881631,0.21714156397297518,17
Temp3pm,0,0.506339221893189,491.2447662827192,0.00527177446996248,0.21708724372938196,17
RainToday,1,0.5740835290513632,0.0,0.22953462282421866,0.6020831921839301,17
RainToday,0,0.5740835290513632,0.0,0.22953462282421866,0.6020831921839301,17
phi,1,0.5270489124885122,1.2861387463630565,0.01734700327877313,0.29577317552493104,17
phi,0,0.5270489124885122,1.6530345904842159,0.01734700327877313,0.29577317552493104,17
rho,1,0.5202910242009599,0.7603787880900084,0.03764947300391809,0.2770169244433829,17
rho,0,0.5202910242009599,30.72397336250887,0.03764947300391809,0.2770169244433829,17
all,1,0.5329572143367711,12462.076784891413,0.029144980919724877,0.27743611728258677,17
all,0,0.5022495660165425,6429089.187488663,0.00866102869919182,0.20053583986283136,17
MinTemp,1,0.5004385553470919,529.7182052301542,0.0017344161568449167,0.500370246340373,2
MinTemp,0,0.5004385553470919,19195.364911988418,0.0017344161568449167,0.500370246340373,2
MaxTemp,1,0.5141463414634146,591.5992479534438,0.04938798069475513,0.5195011973216448,2
MaxTemp,0,0.5141463414634146,27085.312351486846,0.04938798069475513,0.5195011973216448,2
Rainfall,1,0.5003908692933083,672.4415839441793,0.022786188233252676,0.7021000977403252,2
Rainfall,0,0.5003908692933083,168078.76546345596,0.022786188233252676,0.7021000977403252,2
WindGustDir,1,0.5028893058161351,495.3486983614218,0.01115320044414024,0.512898563039659,2
WindGustDir,0,0.5028893058161351,4887701.393931122,0.01115320044414024,0.512898563039659,2
WindGustSpeed,1,0.5222795497185742,630.0236937567036,0.08651409530883118,0.5720633977977918,2
WindGustSpeed,0,0.5222795497185742,128960.60866406452,0.08651409530883118,0.5720633977977918,2
WindDir9am,1,0.5003001876172608,522.7015512825221,0.0012091612281263126,0.5067707914152157,2
WindDir9am,0,0.5003001876172608,5014228.111067706,0.0012091612281263126,0.5067707914152157,2
WindDir3pm,1,0.5094934333958724,422.05974596576624,0.033577743437394794,0.5108792555522575,2
WindDir3pm,0,0.5094934333958724,4445358.552701646,0.033577743437394794,0.5108792555522575,2
WindSpeed9am,1,0.504443402126329,605.0280311267986,0.01721062842088906,0.5205350145118565,2
WindSpeed9am,0,0.504443402126329,53369.00167699055,0.01721062842088906,0.5205350145118565,2
WindSpeed3pm,1,0.5046904315196998,644.354017894804,0.02006300985637739,0.5465682653364294,2
WindSpeed3pm,0,0.5046904315196998,57064.2864187429,0.02006300985637739,0.5465682653364294,2
Humidity9am,1,0.5264423076923077,558.9685686630338,0.08615888874514777,0.5265551916206153,2
Humidity9am,0,0.5264423076923077,165982.57680620294,0.08615888874514777,0.5265551916206153,2
Humidity3pm,1,0.575297842401501,544.3717375794681,0.2173549716010036,0.5755026037232184,2
Humidity3pm,0,0.575297842401501,251813.6695196928,0.2173549716010036,0.5755026037232184,2
Pressure9am,1,0.5335084427767355,639.9370181376902,0.11167048446424499,0.5507969704166851,2
Pressure9am,0,0.5335084427767355,29282.772302592664,0.11167048446424499,0.5507969704166851,2
Pressure3pm,1,0.5250156347717323,647.4810724030614,0.08622011723617484,0.5432448115156624,2
Pressure3pm,0,0.5250156347717323,28640.189708051254,0.08622011723617484,0.5432448115156624,2
Temp9am,1,0.5119019699812383,549.0721028561702,0.0413778392773505,0.5121830446788075,2
Temp9am,0,0.5119019699812383,19078.881867635668,0.0413778392773505,0.5121830446788075,2
Temp3pm,1,0.5228142589118199,605.9569909900553,0.07536204468747947,0.5229828125486126,2
Temp3pm,0,0.5228142589118199,26743.03266517962,0.07536204468747947,0.5229828125486126,2
RainToday,1,0.5832778298936836,1.485375780724589e-27,0.25346786202848054,0.611353084449885,2
RainToday,0,0.5832778298936836,1.9721522630525295e-27,0.25346786202848054,0.611353084449885,2
phi,1,0.5645278298936836,821.592746131237,0.22124332473719327,0.6197236012354989,2
phi,0,0.5645278298936836,1053.6066811447656,0.22124332473719327,0.6197236012354989,2
rho,1,0.5244559099437148,239.06706636961607,0.12041025947135067,0.630325669572402,2
rho,0,0.5244559099437148,9700.706517003762,0.12041025947135067,0.630325669572402,2
all,1,0.5306449343339588,25857.470110391736,0.09835175917551146,0.5305631520951902,2
all,0,0.5046904315196998,32671922.57316769,0.017186725421767156,0.505222811333506,2
MinTemp,1,0.499989837398374,266.1272131770552,0.00042098089853179595,0.4156846213287218,3
MinTemp,0,0.499989837398374,9643.634897774722,0.00042098089853179595,0.4156846213287218,3
MaxTemp,1,0.5203369293308318,305.83043261668615,0.06657302142723892,0.4490848722969012,3
MaxTemp,0,0.5203369293308318,14001.898789880093,0.06657302142723892,0.4490848722969012,3
Rainfall,1,0.5060107879924953,339.7070897876838,0.06448267305053823,0.6732434270653298,3
Rainfall,0,0.5060107879924953,84910.79319603331,0.06448267305053823,0.6732434270653298,3
WindGustDir,1,0.5005534709193246,164.7846241948401,0.00244936405262874,0.41333952249500605,3
WindGustDir,0,0.5005534709193246,1625961.751872572,0.00244936405262874,0.41333952249500605,3
WindGustSpeed,1,0.5151688555347091,320.039531059932,0.03174482600150557,0.46151828069074274,3
WindGustSpeed,0,0.5151688555347091,65509.42945645605,0.03174482600150557,0.46151828069074274,3
WindDir9am,1,0.4998217636022514,170.0303982965357,-0.0009876015295924088,0.4206665852708653,3
WindDir9am,0,0.4998217636022514,1631086.0390267144,-0.0009876015295924088,0.4206665852708653,3
WindDir3pm,1,0.5008888367729831,159.14997751117056,0.0012577341797532552,0.4097719863260176,3
WindDir3pm,0,0.5008888367729831,1676252.5221937213,0.0012577341797532552,0.4097719863260176,3
WindSpeed9am,1,0.5098162914321451,317.55024458162694,0.021914827055014817,0.4587762773416876,3
WindSpeed9am,0,0.5098162914321451,28010.833653513593,0.021914827055014817,0.4587762773416876,3
WindSpeed3pm,1,0.5039563789868667,338.2733350808124,0.009050777780755487,0.44285938039882394,3
WindSpeed3pm,0,0.5039563789868667,29957.64121086975,0.009050777780755487,0.44285938039882394,3
Humidity9am,1,0.5253166041275797,272.69434298240026,0.040634512907886104,0.4593919811088313,3
Humidity9am,0,0.5253166041275797,80975.0534577538,0.040634512907886104,0.4593919811088313,3
Humidity3pm,1,0.5582356160100063,238.41694177273254,0.17516904799973132,0.49146148326481137,3
Humidity3pm,0,0.5582356160100063,110286.11670842023,0.17516904799973132,0.49146148326481137,3
Pressure9am,1,0.5198843026891807,318.77062839985524,0.02698812561369609,0.45975562481268956,3
Pressure9am,0,0.5198843026891807,14586.572527640397,0.02698812561369609,0.45975562481268956,3
Pressure3pm,1,0.5135365853658537,327.8027341550229,0.039659488694487155,0.4580130237609837,3
Pressure3pm,0,0.5135365853658537,14499.779056357414,0.039659488694487155,0.4580130237609837,3
Temp9am,1,0.5035365853658537,293.19858148875284,0.00528958356889998,0.4203775400949518,3
Temp9am,0,0.5035365853658537,10187.91716221574,0.00528958356889998,0.4203775400949518,3
Temp3pm,1,0.5275492495309568,311.889290880189,0.044502974584883344,0.46100777974983964,3
Temp3pm,0,0.5275492495309568,13764.781358988383,0.044502974584883344,0.46100777974983964,3
RainToday,1,0.5832778298936836,6.625568787241414e-28,0.25346786202848054,0.611353084449885,3
RainToday,0,0.5832778298936836,1.3521568953553905e-27,0.25346786202848054,0.611353084449885,3
phi,1,0.6025961538461538,294.7015684918067,0.32436006705569087,0.6144786559036403,3
phi,0,0.6025961538461538,377.9239081271194,0.32436006705569087,0.6144786559036403,3
rho,1,0.5324413696060037,83.92721633545476,0.08509204440197961,0.4847952899012493,3
rho,0,0.5324413696060037,3405.543502176025,0.08509204440197961,0.4847952899012493,3
all,1,0.551343808630394,23229.146066963105,0.1504824904812036,0.4816847931351062,3
all,0,0.5041862101313321,25674583.43803821,0.017655994610762747,0.44106146734653096,3
MinTemp,1,0.5017972170106316,168.45922121810327,0.006808876858443249,0.3664597372666383,4
MinTemp,0,0.5017972170106316,6104.446085000816,0.006808876858443249,0.3664597372666383,4
MaxTemp,1,0.5119410569105691,200.12150352143462,0.033200112015894054,0.3886288700087669,4
MaxTemp,0,0.5119410569105691,9162.204735516818,0.033200112015894054,0.3886288700087669,4
Rainfall,1,0.5083294246404002,170.99881236623182,0.07699088915884422,0.6667137272255449,4
Rainfall,0,0.5083294246404002,42741.659594656034,0.07699088915884422,0.6667137272255449,4
WindGustDir,1,0.5038617886178862,104.12899165368314,0.010512464914306524,0.36928111583088186,4
WindGustDir,0,0.5038617886178862,1027460.896410799,0.010512464914306524,0.36928111583088186,4
WindGustSpeed,1,0.513766416510319,187.94558034161054,0.02277492530369081,0.41615179292670273,4
WindGustSpeed,0,0.513766416510319,38470.89669287068,0.02277492530369081,0.41615179292670273,4
WindDir9am,1,0.49973420888055037,109.3768812379902,-0.0008392162545815446,0.3744817913632065,4
WindDir9am,0,0.4998843026891807,1030319.941730427,8.49741376245684e-05,0.36202200815736163,4
WindDir3pm,1,0.506186679174484,100.22718542871527,0.01761815639464112,0.3634727323065925,4
WindDir3pm,0,0.5027962789243277,1058001.93073817,0.0030955348969189606,0.3657905334330734,4
WindSpeed9am,1,0.5061819887429644,200.46770536125263,0.014185678214483634,0.3933086774326744,4
WindSpeed9am,0,0.5061819887429644,17683.08368073766,0.014185678214483634,0.3933086774326744,4
WindSpeed3pm,1,0.5038281738586616,210.2683251298485,0.005233108322452173,0.3988706647514882,4
WindSpeed3pm,0,0.5038281738586616,18621.459006651137,0.005233108322452173,0.3988706647514882,4
Humidity9am,1,0.5238344277673546,167.7085882393699,0.029005618143876602,0.41441600160528197,4
Humidity9am,0,0.5238344277673546,49800.1232789925,0.029005618143876602,0.41441600160528197,4
Humidity3pm,1,0.5463469355847405,141.63788292859203,0.0440243829205981,0.4246968857889045,4
Humidity3pm,0,0.5463469355847405,65518.38124778255,0.0440243829205981,0.4246968857889045,4
Pressure9am,1,0.5161217948717949,197.84444041374363,0.06609746371837781,0.41779840187282574,4
Pressure9am,0,0.5161217948717949,9053.131067224798,0.06609746371837781,0.41779840187282574,4
Pressure3pm,1,0.5129291744840525,200.95671314818316,0.014097829072447676,0.4155356526492788,4
Pressure3pm,0,0.5129291744840525,8888.967775242705,0.014097829072447676,0.4155356526492788,4
Temp9am,1,0.5095395559724828,184.20427077878776,0.021354985332556007,0.38414068825383463,4
Temp9am,0,0.5095395559724828,6400.637554560051,0.021354985332556007,0.38414068825383463,4
Temp3pm,1,0.517797842401501,200.8360873834845,0.016452535652582072,0.3962601999305185,4
Temp3pm,0,0.517797842401501,8863.609340438388,0.016452535652582072,0.3962601999305185,4
RainToday,1,0.5832778298936836,1.485375780724589e-27,0.25346786202848054,0.611353084449885,4
RainToday,0,0.5832778298936836,0.0,0.2534678620284805,0.611353084449885,4
phi,1,0.5966611944965603,144.64582480624412,0.2653362200761856,0.5982395912520362,4
phi,0,0.5966611944965603,185.49312677501482,0.2653362200761856,0.5982395912520362,4
rho,1,0.5401461851156973,45.44125265910103,0.06743686258333126,0.4561603548836016,4
rho,0,0.5401461851156973,1843.88532684559,0.06743686258333126,0.4561603548836016,4
all,1,0.5769222951844903,21538.46670140016,0.26814313268134743,0.4695862876259747,4
all,0,0.5013750781738586,21278562.220641356,0.005900299454685689,0.36597902700707957,4
MinTemp,1,0.5028392745465916,112.59292695222801,0.007428571797161534,0.33525089767589383,5
MinTemp,0,0.5028392745465916,4080.0227328751857,0.007428571797161534,0.33525089767589383,5
MaxTemp,1,0.5122052845528455,143.35304259430131,0.008654764573475204,0.35987235001806916,5
MaxTemp,0,0.5122052845528455,6563.162391829487,0.0202787086777212,0.35987235001806916,5
Rainfall,1,0.5136937148217636,85.3461556922755,0.09775706665034235,0.6481532021689094,5
Rainfall,0,0.5136937148217636,21332.524383263564,0.09775706665034235,0.6481532021689094,5
WindGustDir,1,0.502734521575985,63.53464063589247,0.005432260208240812,0.33276195387805685,5
WindGustDir,0,0.502734521575985,626908.5850557463,0.005432260208240812,0.33276195387805685,5
WindGustSpeed,1,0.5094832707942464,134.93253485804289,0.009287708652612161,0.38577540850448616,5
WindGustSpeed,0,0.5094832707942464,27619.567321539595,0.009287708652612161,0.38577540850448616,5
WindDir9am,1,0.5003627267041901,61.624977809572314,0.0006454151552208296,0.3277609597782341,5
WindDir9am,0,0.500650406504065,583993.580064373,0.003257143707256645,0.3269123423726148,5
WindDir3pm,1,0.5025547217010632,59.719623628730524,0.0022329289964419146,0.32430302011963386,5
WindDir3pm,0,0.5025547217010632,628998.9561895665,0.0022329289964419146,0.32430302011963386,5
WindSpeed9am,1,0.50635397123202,133.5838221037914,0.02512832066928037,0.37310975583794886,5
WindSpeed9am,0,0.50635397123202,11783.31392778385,0.02512832066928037,0.37310975583794886,5
WindSpeed3pm,1,0.5030855222013758,163.1259459909382,0.007417211038079304,0.38109315913858033,5
WindSpeed3pm,0,0.5030855222013758,14446.50835695574,0.007417211038079304,0.38109315913858033,5
Humidity9am,1,0.5173186366479049,99.29130622662817,0.030391908816489847,0.3628447406537868,5
Humidity9am,0,0.5173186366479049,29483.995676838535,0.030391908816489847,0.3628447406537868,5
Humidity3pm,1,0.5399374609130707,90.97588163740821,0.04817954766256857,0.3881403010701353,5
Humidity3pm,0,0.5399374609130707,42083.3210312663,0.04817954766256857,0.3881403010701353,5
Pressure9am,1,0.512073952470294,143.17981657118415,0.012596567696399615,0.3797173245387051,5
Pressure9am,0,0.512073952470294,6551.741574791757,0.012596567696399615,0.3797173245387051,5
Pressure3pm,1,0.5106410256410256,142.56132321859042,0.009547965194374931,0.3722977472468141,5
Pressure3pm,0,0.5106410256410256,6305.950113503174,0.009547965194374931,0.3722977472468141,5
Temp9am,1,0.5074914008755472,126.67342189458714,0.02011824022915827,0.3484302058843512,5
Temp9am,0,0.5074914008755472,4401.584490496467,0.02011824022915827,0.3484302058843512,5
Temp3pm,1,0.5163610068792995,143.65320933796752,0.025116466446886355,0.37398586317757193,5
Temp3pm,0,0.5163610068792995,6339.925979740367,0.025116466446886355,0.37398586317757193,5
RainToday,1,0.5832778298936836,1.8777477994105337e-27,0.25346786202848054,0.611353084449885,5
RainToday,0,0.5832778298936836,0.0,0.2534678620284805,0.611353084449885,5
phi,1,0.5639993746091307,87.40089893019872,0.06862637599602056,0.4788774724912066,5
phi,0,0.5639993746091307,112.08250253490722,0.06862637599602056,0.4788774724912066,5
rho,1,0.5379534083802376,30.248477423476487,0.06406845296260505,0.4508572693165929,5
rho,0,0.5379534083802376,1227.4028645070318,0.06406845296260505,0.4508572693165929,5
all,1,0.5562687617260788,20432.044428634767,0.05781501207591082,0.416832361392329,5
all,0,0.5011960600375235,18459385.419700958,0.003619925302534848,0.35384570623425693,5
MinTemp,1,0.5040736397748593,80.35407285601289,0.010914612282958997,0.31529824942434564,6
MinTemp,0,0.5040736397748593,2911.7854274340266,0.010914612282958997,0.31529824942434564,6
MaxTemp,1,0.5114727954971857,100.02362972486115,0.017319236954559888,0.3499605741966888,6
MaxTemp,0,0.5114727954971857,4579.40280181108,0.017319236954559888,0.3499605741966888,6
Rainfall,1,0.5159146341463414,53.464809045709714,0.10257747549930944,0.6352450800334261,6
Rainfall,0,0.5159146341463414,13363.687366616326,0.10257747549930944,0.6352450800334261,6
WindGustDir,1,0.5020348655409631,41.58973420753676,0.0027867821566298977,0.30386778045993723,6
WindGustDir,0,0.5020348655409631,410373.9497687832,0.0027867821566298977,0.30386778045993723,6
WindGustSpeed,1,0.508338023764853,91.93064277362839,0.007391319439844012,0.3619191162973379,6
WindGustSpeed,0,0.508338023764853,18817.437763767688,0.007391319439844012,0.3619191162973379,6
WindDir9am,1,0.5004416823014384,41.47726976976002,0.004377880972500694,0.3059917272882867,6
WindDir9am,0,0.5004416823014384,397887.6503036381,0.004377880972500694,0.3059917272882867,6
WindDir3pm,1,0.502181832395247,42.846557951451466,0.005153720412790187,0.3006926030248396,6
WindDir3pm,0,0.5023553783614759,458707.2223417399,0.00608598723528733,0.305216565121127,6
WindSpeed9am,1,0.5049601313320825,88.8556023343443,0.005340675406127031,0.3426039058534029,6
WindSpeed9am,0,0.5049601313320825,7837.87617436488,0.005340675406127031,0.3426039058534029,6
WindSpeed3pm,1,0.5029706066291432,108.39285242872798,0.002255570287593076,0.3465175010361751,6
WindSpeed3pm,0,0.5029706066291432,9599.320567513372,0.002255570287593076,0.3465175010361751,6
Humidity9am,1,0.5149226078799249,73.00619663103365,0.030290110848565425,0.35017950751533844,6
Humidity9am,0,0.5149226078799249,21678.780022681934,0.030290110848565425,0.35017950751533844,6
Humidity3pm,1,0.5323459974984365,63.944477140867576,0.043060094446214434,0.3574868591852738,6
Humidity3pm,0,0.5323459974984365,29579.223759773853,0.043060094446214434,0.3574868591852738,6
Pressure9am,1,0.5119660725453409,102.07720802991899,0.011956766616157188,0.3619921290004519,6
Pressure9am,0,0.5119660725453409,4670.934100238847,0.011956766616157188,0.3619921290004519,6
Pressure3pm,1,0.5100656660412758,102.00336775102085,0.031166408698438106,0.3581200198117484,6
Pressure3pm,0,0.5100656660412758,4511.940082521461,0.031166408698438106,0.3581200198117484,6
Temp9am,1,0.5074499687304566,91.15836294581223,0.023884178321433483,0.32754049230452636,6
Temp9am,0,0.5074499687304566,3167.5250460608304,0.023884178321433483,0.32754049230452636,6
Temp3pm,1,0.5144613821138211,103.57615162449592,0.033307616680307114,0.3593025646275244,6
Temp3pm,0,0.5144613821138211,4571.183181997399,0.033307616680307114,0.3593025646275244,6
RainToday,1,0.5832778298936836,1.2825522464212803e-27,0.25346786202848054,0.611353084449885,6
RainToday,0,0.5832778298936836,0.0,0.2534678620284805,0.611353084449885,6
phi,1,0.5490408067542214,62.657010674547735,0.06818518542792075,0.4480497179616485,6
phi,0,0.5490408067542214,80.351056381792,0.06818518542792075,0.4480497179616485,6
rho,1,0.5473788305190744,22.29434171419898,0.07784862428799988,0.4391620407921483,6
rho,0,0.5473788305190744,904.6451660759808,0.07784862428799988,0.4391620407921483,6
all,1,0.5920129768605379,19447.29236372232,0.1564411136031268,0.4535508092583201,6
all,0,0.5012437460913071,15869912.044682186,0.003427987384186941,0.32698095705943825,6
MinTemp,1,0.5023358348968106,58.73726763166256,0.005202088068864064,0.2904208718794966,7
MinTemp,0,0.5023358348968106,2128.458631383104,0.005202088068864064,0.2904208718794966,7
MaxTemp,1,0.5105339274546592,74.2995699152022,0.006520285208160455,0.32157052653679846,7
MaxTemp,0,0.5105339274546592,3401.6727805116407,0.006520285208160455,0.32157052653679846,7
Rainfall,1,0.5159998436522827,36.100559727185384,0.10500409450622737,0.6299591228578576,7
Rainfall,0,0.5159998436522827,9023.441822105948,0.10500409450622737,0.6299591228578576,7
WindGustDir,1,0.5040892745465916,28.508635827160216,0.005264564765969089,0.28370252522053546,7
WindGustDir,0,0.5040892745465916,281300.22251480265,0.005264564765969089,0.28370252522053546,7
WindGustSpeed,1,0.5083583489681051,68.67443706923655,0.009124431330387437,0.33083938676843033,7
WindGustSpeed,0,0.508431832395247,14097.743986720068,0.009290797972073208,0.331155388551947,7
WindDir9am,1,0.5004846779237023,30.17996754514185,0.00015100834408625688,0.2807285298813185,7
WindDir9am,0,0.5004846779237023,289513.66469958547,0.00015100834408625688,0.2807285298813185,7
WindDir3pm,1,0.502328799249531,30.365078206827704,0.0010747913895280264,0.27906258436041,7
WindDir3pm,0,0.502661038148843,313666.43919322186,0.002239073941852163,0.27851062109688607,7
WindSpeed9am,1,0.5035420575359599,62.19628643794441,0.008718561747903577,0.3189830509795255,7
WindSpeed9am,0,0.5035420575359599,5486.280873676721,0.008718561747903577,0.3189830509795255,7
WindSpeed3pm,1,0.5027157598499062,79.73572160437556,0.0047754999469743105,0.33038612853393573,7
WindSpeed3pm,0,0.5027157598499062,7061.431959876554,0.0047754999469743105,0.33038612853393573,7
Humidity9am,1,0.5129065040650407,51.74756796154432,0.00940360957649931,0.31625838039175863,7
Humidity9am,0,0.5129065040650407,15366.149646401871,0.00940360957649931,0.31625838039175863,7
Humidity3pm,1,0.528005784865541,47.18072056683066,0.058657853497069576,0.3302543592284503,7
Humidity3pm,0,0.528005784865541,21824.700946717494,0.058657853497069576,0.3302543592284503,7
Pressure9am,1,0.5101188242651657,77.36653389289025,0.014916500905060026,0.3351918405081342,7
Pressure9am,0,0.5101188242651657,3540.2024443269106,0.014916500905060026,0.3351918405081342,7
Pressure3pm,1,0.5077517198248905,77.93181292021843,0.0069275235274377485,0.33018330951587693,7
Pressure3pm,0,0.5077517198248905,3447.1770704333285,0.0069275235274377485,0.33018330951587693,7
Temp9am,1,0.5054205753595997,66.91243662394966,0.004919216656334696,0.30769601224840776,7
Temp9am,0,0.5054205753595997,2325.0397665138767,0.004919216656334696,0.30769601224840776,7
Temp3pm,1,0.5137460913070669,75.56192259734732,0.021326731930764585,0.32968521695202224,7
Temp3pm,0,0.5137460913070669,3334.815827379071,0.021326731930764585,0.32968521695202224,7
RainToday,1,0.5832778298936836,0.0,0.25346786202848054,0.611353084449885,7
RainToday,0,0.5832778298936836,0.0,0.2534678620284805,0.611353084449885,7
phi,1,0.5471857410881801,32.53627099061431,0.07719019116989778,0.42918108290921947,7
phi,0,0.5471857410881801,41.7243611955796,0.07719019116989778,0.42918108290921947,7
rho,1,0.5451063164477798,15.692311620385167,0.06987123682023157,0.4329175197187047,7
rho,0,0.5451063164477798,636.7523219085745,0.06987123682023157,0.4329175197187047,7
all,1,0.5877243589743589,18603.516790187896,0.10666157335033402,0.44556129321887616,7
all,0,0.5012116948092558,13860888.398066215,0.0002115332425877372,0.3172340767580593,7
MinTemp,1,0.5030409631019387,44.99223371401181,0.002862688190508475,0.2743195433103291,8
MinTemp,0,0.5030409631019387,1630.3807115156367,0.002862688190508475,0.2743195433103291,8
MaxTemp,1,0.5084693558474046,55.43800815025474,0.007852687898370292,0.3006307477734373,8
MaxTemp,0,0.5084693558474046,2538.12994537831,0.007852687898370292,0.3006307477734373,8
Rainfall,1,0.5289555972482802,25.510961803249412,0.13778625982827764,0.5932402835548183,8
Rainfall,0,0.5289555972482802,6376.540458020646,0.13778625982827764,0.5932402835548183,8
WindGustDir,1,0.5027579737335834,21.634429940225857,0.00229787359008572,0.2704003760327813,8
WindGustDir,0,0.5023717948717948,218435.7543951666,0.003601365335381381,0.27781871573466305,8
WindGustSpeed,1,0.5070989681050657,53.89702747022534,0.005209002195614633,0.31352666766493353,8
WindGustSpeed,0,0.5070989681050657,11032.273129759744,0.005209002195614633,0.31352666766493353,8
WindDir9am,1,0.5005933395872421,23.421462493329408,0.005932557081247498,0.26782112747931214,8
WindDir9am,0,0.5005933395872421,224679.94469925182,0.005932557081247498,0.26782112747931214,8
WindDir3pm,1,0.5018011257035647,22.04274067434256,0.0012234132264444778,0.2611283966186891,8
WindDir3pm,0,0.5021998123827393,229704.15986092464,0.000673838676399093,0.25851443468751395,8
WindSpeed9am,1,0.5040439337085678,48.97123347746036,0.004850220694803193,0.2906660027386527,8
WindSpeed9am,0,0.5040439337085678,4319.710339230784,0.004850220694803193,0.2906660027386527,8
WindSpeed3pm,1,0.5029948405253283,62.14477465239859,0.005932496023473868,0.30878446668799364,8
WindSpeed3pm,0,0.5029948405253283,5503.569655356228,0.005932496023473868,0.30878446668799364,8
Humidity9am,1,0.5120458098811758,39.00533382763702,0.016216603303659975,0.29428578298620933,8
Humidity9am,0,0.5120458098811758,11582.414791913341,0.016216603303659975,0.29428578298620933,8
Humidity3pm,1,0.5250578486554096,35.50134667572742,0.01661514649272313,0.3048438237005118,8
Humidity3pm,0,0.5250578486554096,16422.094980639282,0.01661514649272313,0.3048438237005118,8
Pressure9am,1,0.5093316135084428,56.37216749079175,0.0073329167949433595,0.3133606969688094,8
Pressure9am,0,0.5093316135084428,2579.524700165567,0.0073329167949433595,0.3133606969688094,8
Pressure3pm,1,0.506618980612883,56.698832021999046,0.01023313477329975,0.31390419783729456,8
Pressure3pm,0,0.506618980612883,2507.9733980611513,0.01023313477329975,0.31390419783729456,8
Temp9am,1,0.5053502188868042,49.81410947848417,0.004063972666149584,0.28961929677438125,8
Temp9am,0,0.5053502188868042,1730.9156759880523,0.004063972666149584,0.28961929677438125,8
Temp3pm,1,0.5113836772983115,57.1273132720723,0.0071996955356181825,0.3045560463801205,8
